id,text,author,trackType,presentationMode,categories
a0baecb5-2e47-424d-83a6-d5acd60dc32b,"A beautiful life is a life that is content and satisfied with material possessions, and has an abundance of hope, love, laughter, kindness, and compassion.",Debasish Mridha,hope,textOverlay,Connection|Possibility|Purpose
f55116c2-d197-4e63-abb2-1e5a2c8104d8,Never pay attention to the distractions in life. Focus on possibilities.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Resilience|Agency|Purpose
1443afc4-384e-419d-a408-f336f20c5326,We testify of what we have experienced and witnessed. May our testimony inspired others to share their story.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Possibility|Growth|Resilience
1e29e04d-93ba-4b23-bd58-9f31eccd13a9,"Thank God for allowing you to see another day. No matter what, keep trusting, keep believing, be strong, have hope. The best is yet to come.",Germany Kent,hope,textOverlay,Possibility|Agency|Resilience
2902e665-22ea-4a92-b528-43e72cc60198,Sometimes all the players get a bad hand. You just have to be determined enough to see the game through.,"Dean F. Wilson, Skyshaker",hope,textOverlay,Resilience|Agency
612594b3-2006-4e4b-a9f4-822981c2d43f,Success is not the end of the journey. It is the beginning of the expression of your infinite potential.,"Sakshi Chetana, How to be Successful: Powerful Lessons for Success",hope,textOverlay,Connection|Growth
f8aedf62-1035-4b9b-9b25-f6aa1d89f094,"That word, confidence, was like butter on a hot stove for Darien, what he considered the most attractive quality in a woman.","Soroosh Shahrivar, The Rise of Shams",hope,textOverlay,Self-Worth|Agency|Resilience
39a178ad-52bd-4c94-b0c6-ca38b4ea21e9,A regular meditation practice is one of the highest forms of self-love.,"Renae A. Sauter, An Empowered Life: Mind/Body/Spirit Empowerment",hope,textOverlay,Growth|Connection|Mindfulness
2751318c-0054-4c9a-a79c-87a9e6896ab0,"Stop expecting the world to affirm you as a person. Half of the world will like you and the other half will hate you, despite what you say or do. Christ knew this truth, but he did his life mission anyways.",Shannon L. Alder,hope,textOverlay,Self-Worth|Agency|Possibility
f51d031d-0baf-4a24-946c-303f81454c98,he willingness to work-hard and indomitable willpower are vital for any accomplishment.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Agency|Resilience|Growth
2f5181ea-70d4-4239-b87b-05b74df45c47,"You may be James the American, or Mary the British, or anything else, but before all that, you are a human.","Abhijit Naskar, We Are All Black: A Treatise on Racism",hope,textOverlay,Mindfulness|Connection
d028590c-4873-475c-bc10-bf2078d4b4fa,"Happiness is an inner perception, not a defined destination.",Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
762d815f-787c-4c59-8aca-fdb90c56298e,"We can only change life in the country and radically reform society by having God’s wisdom, strength and authority",Sunday Adelaja,hope,textOverlay,Growth|Agency|Resilience
384980ca-fced-42c3-a42d-2f9bec0e1ba8,Nirvana is too simple an experience to be depicted by diagrams.,"Abhijit Naskar, Rowdy Buddha: The First Sapiens",hope,textOverlay,Mindfulness|Growth
a56b0717-6d83-4ff4-b130-5934ca9cf071,"Those with calling also find wealth, so jump and start swimming towards your true self.",Ryan Lilly,hope,textOverlay,Purpose|Connection
b6991fd2-2635-4bfd-b986-d7abc6b6ccf5,"Why do you write meaningless philosophy?” you asked. “Because it gives meaning to life,” I whispered with deep empathy.",Debasish Mridha,hope,textOverlay,Purpose|Connection
170fcd21-d677-41f7-9f82-feda569ed329,"Sick of lame ducks, use Cosmic Ordering and your ducks will lay golden eggs.","Stephen Richards, Cosmic Ordering Guide",hope,textOverlay,Agency|Connection|Purpose
b546237b-2d05-4e5e-b65c-981b704254a9,The game isn't big enough unless it scares you a little. Cmdr. William Riker,"Star Trek: The Next Generation Episode Guide Team, STAR TREK: THE NEXT GENERATION EPISODE GUIDE: Details All 178 Episodes with Plot Summaries. Searchable. Companion to DVDs, Blu Ray and Box Set",hope,textOverlay,Self-Worth|Resilience|Growth
80a12884-4f99-484c-bb76-f29a4d49a66d,"Passion is the feeling of excitement, energy and enthusiasm you feel towards something or someone you care about.",Mensah Oteh,hope,textOverlay,Purpose|Possibility|Connection
c4264150-9901-4154-85f4-9fff849860c0,Your inner strength is your outer foundation,Allan Rufus,hope,textOverlay,Growth|Connection|Mindfulness
3f9ec278-130b-4fd8-a028-7e8d7d106e60,"When you stop living your life based on what others think of you real life begins. At that moment, you will finally see the door of self acceptance opened.",Shannon L. Alder,hope,textOverlay,Self-Worth|Mindfulness|Agency
a3a831df-3e30-490e-bade-8ba6d79fefa7,Your life is a precious gift from an imaginative loving Source that endlessly breathes life.,"Dashama Konah Gordon, Journey to Joyful: Transform Your Life with Pranashama Yoga",hope,textOverlay,Mindfulness|Growth|Connection
00e3d197-de67-4af7-ae6c-c37da190f1ad,"Oh, mankind, race of crocodiles! How well I recognize you down there, and how worthy you are of yourselves!","Alexandre Dumas, The Count of Monte Cristo",hope,textOverlay,Self-Worth|Connection
b76cd632-edf1-434e-957c-b258e28a38c9,Everyone has a purpose of life. My purpose of life is to serve humanity.,Debasish Mridha,hope,textOverlay,Growth|Connection|Possibility
e1e69f23-7af8-4ce7-9fd4-d579cb717846,Are you busy proving your worth or living it? A critical distinction,"Renae A. Sauter, An Empowered Life: Mind/Body/Spirit Empowerment",hope,textOverlay,Self-Worth|Growth|Agency
b98536f2-be4c-4ee3-aacd-e2b2aa4db4cf,When you know that everything matters—that every move counts as much as any other—you will begin living a life of permanent purpose.,Andy Andrews,hope,textOverlay,Purpose|Possibility|Self-Worth
c28c063d-5abd-4a11-ad36-9b24a3649742,Every individual must be given the opportunity to unearth his/her highest potential.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Agency|Possibility|Growth
a9f4e96c-0000-492a-8f44-b4521a300934,A woman who's self confident doesn't need to compete with other females. She knows her worth and lives a purpose filled life.,"Amaka Imani Nkosazana, Sweet Destiny",hope,textOverlay,Mindfulness|Growth|Self-Worth
33553c80-48b2-4bc4-8d2c-a096907ec25d,The sense of your own experience will grow along with your confidence.,Auliq Ice,hope,textOverlay,Growth|Self-Worth|Mindfulness
a5d6d043-653e-4fde-ab19-072661b566bd,show me all the parts of youthat you do not loveso i know where to begin.,"AVA., you are safe here.",hope,textOverlay,Connection|Agency|Self-Worth
2b258926-a8b2-45b1-af71-abcd42584560,Be grateful for the day and the day will be grateful for you. Stay positive and everything around you will respond in kind.,TemitOpe Ibrahim,hope,textOverlay,Mindfulness|Growth|Connection
72aecab3-739f-45bb-bb25-05b56dd63af5,Life is the greatest grace.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Self-Worth|Growth|Connection
49ba9351-5f2b-4215-b5cc-08068b53a4cd,"The more you are grateful for what you have, the more you can live fully in the present.","Dana Arcuri, Harvest of Hope: Living Victoriously Through Adversity: A 50-Day Devotional",hope,textOverlay,Mindfulness|Possibility|Connection
203ebbad-e86b-46d5-bb92-9e43d9731a18,Stop trying to be less of who you are. Let this time in your life cut you open and drain all of the things that are holding you back.,"Jennifer Elisabeth, Born Ready: Unleash Your Inner Dream Girl",hope,textOverlay,Self-Worth|Connection|Purpose
4783b118-7700-46be-9c9d-5a1c90de33c7,The first place where self-esteem begins its journey is within us.,"Stephen Richards, Boost Your Self Esteem",hope,textOverlay,Agency|Connection|Growth
6e5b2b48-f21e-4a7e-beac-a44e8c02c5c2,"It can be accepted that there is a price for man's work, time spent or service done, but never for human dignity.",Eraldo Banovac,hope,textOverlay,Self-Worth|Mindfulness
c2b78729-2c04-4f76-a380-62fa7228761e,Single” is an opportunity to live life on your own terms and not apologize.,"Mandy Hale, The Single Woman: Life, Love, and a Dash of Sass",hope,textOverlay,Possibility|Growth|Self-Worth
b861a004-0416-49a7-ba11-b4515f22c554,The sole purpose of knowledge is to create hunger for experience.,TemitOpe Ibrahim,hope,textOverlay,Growth|Mindfulness|Purpose
ddd1f325-dbf3-4fb2-bb7a-cb9200bbb803,"The problem is people want help, but when help arrives you want to tell the help how to help you. Learn to RECEIVE help.",Bobby F. Kimbrough Jr.,hope,textOverlay,Resilience|Agency|Connection
8b83606a-17f2-4ebe-a5c2-efca80833119,"The best treasure of life is not wealth, but it is simplicity with confidence.",Debasish Mridha,hope,textOverlay,Self-Worth
152c6600-8181-49fa-a7df-e687b2f3af45,You don't have to knock anyone off their game to win yours. It doesn’t build you up to tear others down.,"Mandy Hale, The Single Woman: Life, Love, and a Dash of Sass",hope,textOverlay,Connection|Possibility|Growth
bb24da1a-b1c9-49f0-b853-c846ec7a3be7,"With strong spirit, you will survive any situation.",Lailah Gifty Akita,hope,textOverlay,Resilience|Agency|Connection
2a9644a0-eecf-4f07-b3b6-0fe7c0db29f9,"To have a meaningful look on your face, you need to have a meaningful emotions deep inside you!",Mehmet Murat ildan,hope,textOverlay,Purpose|Growth
972c5f74-339f-4c3b-8546-feae102a300c,"you know things, without knowing how you know, but you know it is true","Avis J. Williams, The Psychic Mind: A Practical Guide to Psychic Development & Spiritual Growth",hope,textOverlay,Mindfulness|Growth
693694d0-c973-4182-ace2-e61f12e68513,"It does not matter how many times you fall, the most important thing is there exist grace to shake of the dirt, and pull all forces for a rise up.",Lailah Gifty Akita,hope,textOverlay,Agency|Growth|Self-Worth
e356dc62-6422-4c0f-ac79-94f360bc2298,"Being creative, joyful, happy, and beloved are the ultimate purposes of a profound life.",Debasish Mridha,hope,textOverlay,Purpose|Growth|Connection
ff0dca85-c819-45d4-b704-ca97610f333c,There is never a moment when God is not in control. Relax! He’s got you covered.,"Mandy Hale, The Single Woman: Life, Love, and a Dash of Sass",hope,textOverlay,Possibility|Mindfulness|Connection
f55765de-bee7-44f6-b4c0-9e0a988dfe53,"We each bring our own unique beauty to the world, and how blessed we are to have the freedom to find that beauty in each other.","Heather K. O'Hara, The Path of Songs: A Gift for the Soul",hope,textOverlay,Self-Worth|Connection
dc839304-30ec-4336-ba58-ebadbe00f90f,"You alwaysdrop by, to en-lighten my mind,when my wings arefeeling heavy &i've forgottenhow tofly.",Curtis Tyrone Jones,hope,textOverlay,Connection|Resilience|Growth
4914cc3b-dad7-40d0-9c9f-716656754e5a,Your blessings far outnumber your bitterness.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Self-Worth|Possibility|Connection
d5f99bda-9a71-426e-94fe-1fa855cab9a5,Passion is the journey inward.. Purpose is the journey overcoming the fear.. Know Freedom and Leave Your Legend.,Jonathan Bailey,hope,textOverlay,Mindfulness|Connection|Purpose
a174c0c4-f548-4a7b-a98b-74127a5c09cb,There is one undeniable truth about our body: it only exists in the present moment.,"John Kuypers, What's Important Now: Shedding The Past So You Can Live In The Present",hope,textOverlay,Mindfulness|Growth
0091c161-3ff1-47f3-949f-22f3272cafdc,We must be careful more than ever what we let our hearts believe in.,Solange nicole,hope,textOverlay,Possibility|Growth
d46977b5-641c-4995-87f9-c3a098a3223a,"A smile is a light within you being turned on, it can illuminate the path for you and others.",Gillian Duce,hope,textOverlay,Growth|Connection|Mindfulness
8712c62b-7d74-4538-a4db-d43092d39d54,"The deeper magic always comes, in the intense sorcery of your inner silence.",Curtis Tyrone Jones,hope,textOverlay,Mindfulness|Growth
be42b359-c0c2-4438-bc50-e627a10de48b,A good lover is a person who knows how to love deeply but never expects any in return.,Debasish Mridha,hope,textOverlay,Growth|Connection|Mindfulness
37b52453-ddac-4d19-8849-4c742452f4a1,We are here not to Make Money.We are here to Make a Difference.,Pratyay Amrit,hope,textOverlay,Growth|Mindfulness|Purpose
aa6c0842-6bbf-49fd-adf2-49cd0057a254,"For once,engulf,not air,but hope.For once,breathe on,a firm belief!",Jasleen Kaur Gumber,hope,textOverlay,Possibility|Agency|Resilience
c79f0731-7c18-4901-acee-14df3550bc25,Success come to those people who never ever doubt themselves!,Avijeet Das,hope,textOverlay,Resilience|Growth|Purpose
4f9255fb-7468-4d28-9fb0-c025592a5ecd,The poor want a few dollars more - the rich focus on making more.,"Stephen Richards, Six Figure Success: Time To Think Big - You Can Do It",hope,textOverlay,Agency|Possibility|Connection
f4bc26a1-c644-4898-b1fc-35347588484a,The ocean does not lose its splendor because it lost a few drops.,Matshona Dhliwayo,hope,textOverlay,Growth|Possibility|Resilience
dd68fc38-86f6-40ea-a483-ffc22e83ee12,You’ve got to be sure of yourself beforeYou can ever win a prize.,"Napoleon Hill, Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century",hope,textOverlay,Self-Worth
d90c8c10-afe2-4bad-9a38-e83640824949,Choose faith to live life rather than fear.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Self-Worth|Possibility|Growth
c71a11da-f58b-4f34-9816-c6d1816b1153,"Success isn’t entirely a numbers game, but numbers play a part.","Mensah Oteh, The Best Chance: A Guide to Discovering Your Purpose, Reaching Your Potential, Experiencing Fulfilment and Achieving Success in Any Area of Life",hope,textOverlay,Possibility|Growth|Connection
8cc4f628-69ec-4b2a-8c51-fd13778eb827,"You, your thoughts, and your imagination control the doorway to happiness. Service to the humanity is key to that doorway.",Debasish Mridha,hope,textOverlay,Growth|Connection|Agency
677b3926-d592-42c7-8fef-03cd80affe2e,The true color of intelligence is not in knowledge but in the wisdom of actions.,Debasish Mridha,hope,textOverlay,Growth|Agency|Mindfulness
04c23476-e3d1-493d-8be0-e0705bcf1402,"Your purpose distinguishes you from others; not your talent, IQ, race, job, hobbies, or gender, as these are held in common with many others.",Mensah Oteh,hope,textOverlay,Connection|Possibility|Purpose
b3048148-0fe7-4b0f-943d-71d7e0fca5ba,Build relationships and friendships by finding common experiences or interests instead of getting discouraged by noticeable differences.,"Archibald Marwizi, Making Success Deliberate",hope,textOverlay,Purpose|Growth|Connection
